id,url,name,about,is_superhost,thumbnail_url,picture_url,verifications,location,neighbourhood,since,response_time,response_rate,acceptance_rate,listings_count,total_listings_count,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
382970529,https://www.airbnb.com/users/show/382970529,Thomas,I have the great honor of being able to invite guests from around the world into my truly one-of-a-kind home. Countless hours have been spent curating this experience to elicit joy and invigorate curiosity. I hope we meet one day to share our stories and learn from each-other.  My best  piece of advice from a symphony of frolicking around the globe is to never let an adventure pass you by and always have an escape plan!,True,https://a0.muscache.com/im/pictures/user/User-382970529/original/f67e3cf8-d05c-455b-8f4e-7b2a7c4ecad7.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-382970529/original/f67e3cf8-d05c-455b-8f4e-7b2a7c4ecad7.jpeg?aki_policy=profile_x_medium,['phone'],"Albany, NY",Melrose,2021-01-04,within an hour,100.0,97.0,12,19,12,2,10,0
382970529,https://www.airbnb.com/users/show/382970529,Thomas,I have the great honor of being able to invite guests from around the world into my truly one-of-a-kind home. Countless hours have been spent curating this experience to elicit joy and invigorate curiosity. I hope we meet one day to share our stories and learn from each-other.  My best  piece of advice from a symphony of frolicking around the globe is to never let an adventure pass you by and always have an escape plan!,True,https://a0.muscache.com/im/pictures/user/User-382970529/original/f67e3cf8-d05c-455b-8f4e-7b2a7c4ecad7.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-382970529/original/f67e3cf8-d05c-455b-8f4e-7b2a7c4ecad7.jpeg?aki_policy=profile_x_medium,['phone'],"Albany, NY",Melrose,2021-01-04,within an hour,100.0,97.0,12,19,12,2,10,0
51050977,https://www.airbnb.com/users/show/51050977,Manny,"


I am a mechanical engineer. I'm easy going and love meeting people of different background. ",False,https://a0.muscache.com/im/pictures/user/4acd9881-6441-417b-8f9d-a6740a00a28c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4acd9881-6441-417b-8f9d-a6740a00a28c.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Rochester, NY",Park South,2015-12-11,within a day,100.0,39.0,2,12,1,1,0,0
509662927,https://www.airbnb.com/users/show/509662927,Sergio,no about,True,https://a0.muscache.com/im/pictures/user/User/original/887d1ddd-3e5e-4b3e-bbe3-3ca3cfa064d0.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/887d1ddd-3e5e-4b3e-bbe3-3ca3cfa064d0.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Normanskill,2023-04-12,within an hour,100.0,99.0,1,1,1,1,0,0
182509542,https://www.airbnb.com/users/show/182509542,Yan,"I am a writer and anchor. Love music, nature,  travel, photography and cats. 我是一位电台主播，基督徒作家。热爱音乐､自然､摄影､旅行。
最喜欢的旅行目的地2018非耶路撒冷莫属，不过2022爱上了土耳其。我会是非常安静和干净的房客。旅游的风格比较简单随意。",False,https://a0.muscache.com/im/pictures/user/b9d68939-18a7-456b-9639-590c0f20514b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b9d68939-18a7-456b-9639-590c0f20514b.jpg?aki_policy=profile_x_medium,"['email', 'phone']",United States,New Scotland,2018-04-04,a few days or more,0.0,0.0,1,2,1,0,1,0
42708277,https://www.airbnb.com/users/show/42708277,Rodney,"I'm a Native New Yorker and I spent several years in Upstate New York while attending college and moving to Albany shortly after for work. My passion is Hospitality and I Absolutely love being an Airbnb host. My properties are designed for maximum comfort and to ensure you have everything you need during your stay. If you have any questions, I am only a message away. ",False,https://a0.muscache.com/im/users/42708277/profile_pic/1440816624/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/42708277/profile_pic/1440816624/original.jpg?aki_policy=profile_x_medium,"['email', 'phone']","New York, NY",Southeast Raleigh,2015-08-27,within an hour,100.0,98.0,8,9,6,6,0,0
382970529,https://www.airbnb.com/users/show/382970529,Thomas,I have the great honor of being able to invite guests from around the world into my truly one-of-a-kind home. Countless hours have been spent curating this experience to elicit joy and invigorate curiosity. I hope we meet one day to share our stories and learn from each-other.  My best  piece of advice from a symphony of frolicking around the globe is to never let an adventure pass you by and always have an escape plan!,True,https://a0.muscache.com/im/pictures/user/User-382970529/original/f67e3cf8-d05c-455b-8f4e-7b2a7c4ecad7.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-382970529/original/f67e3cf8-d05c-455b-8f4e-7b2a7c4ecad7.jpeg?aki_policy=profile_x_medium,['phone'],"Albany, NY",Melrose,2021-01-04,within an hour,100.0,97.0,12,19,12,2,10,0
37769478,https://www.airbnb.com/users/show/37769478,Erion,Hello just a traveler who loves to enjoy others living space and learn about their culture as I share my space and culture with others. ,True,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pine Hills,2015-07-07,within an hour,100.0,99.0,12,12,10,10,0,0
233515764,https://www.airbnb.com/users/show/233515764,Etem,Hi. This is Etem. I am also host and trying to enjoy my life.,False,https://a0.muscache.com/im/pictures/user/167502b9-a36b-4beb-81f5-2b09a23822e9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/167502b9-a36b-4beb-81f5-2b09a23822e9.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Colonie, NY",Downtown,2018-12-31,within an hour,100.0,100.0,4,4,4,4,0,0
47625981,https://www.airbnb.com/users/show/47625981,Linda,no about,False,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Mansion Area,2015-10-28,within an hour,99.0,99.0,17,17,16,16,0,0
47625981,https://www.airbnb.com/users/show/47625981,Linda,no about,False,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Mansion Area,2015-10-28,within an hour,99.0,99.0,17,17,16,16,0,0
496990578,https://www.airbnb.com/users/show/496990578,Brian,"My wife and I were bitten by the travel bug some time ago.  We've been enjoying Airbnb throughout the US, and abroad.  We've seen some great spaces and are excited to share what we've learned, with one of our own.  We hope you'll feel at home here, and know that we are close by and able to help with making your stay as great as possible.",True,https://a0.muscache.com/im/pictures/user/User-496990578/original/a8bd9632-395f-4d99-a42b-a5252c6b314b.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-496990578/original/a8bd9632-395f-4d99-a42b-a5252c6b314b.jpeg?aki_policy=profile_x_medium,['phone'],"Albany, NY",Beverwyck,2023-01-19,within an hour,100.0,99.0,1,1,1,1,0,0
462767507,https://www.airbnb.com/users/show/462767507,Joshua,"Hi, we're Josh & Ashley, founders of Capital Region Rentals. Check out our reviews on Capital Region Rentals .com! My wife and I love our city and we're happy that we get to host you along your adventure! Our goal is to create unique experiences for each of our guests and to have just a small part in your traveling experience. Come stay with us!",True,https://a0.muscache.com/im/pictures/user/b38b5c9e-c6a3-4c29-8c6d-658d9aa7fd8f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b38b5c9e-c6a3-4c29-8c6d-658d9aa7fd8f.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Park South,2022-06-05,within an hour,100.0,99.0,3,3,3,3,0,0
130404008,https://www.airbnb.com/users/show/130404008,Michael,"I'm an avid traveller with a passion for design.  When we travel, my family and I love the experience of sharing people's homes in each community we visit.  ",False,https://a0.muscache.com/im/pictures/user/37b5bac0-cd26-4c78-8e30-2775167316bd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/37b5bac0-cd26-4c78-8e30-2775167316bd.jpg?aki_policy=profile_x_medium,"['email', 'phone']","New York, NY",North Fork,2017-05-15,within an hour,100.0,94.0,3,3,1,1,0,0
519143007,https://www.airbnb.com/users/show/519143007,Philip,no about,False,https://a0.muscache.com/im/pictures/user/User-519143007/original/b12cb7d6-99fb-4810-a044-7100f4f0a027.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-519143007/original/b12cb7d6-99fb-4810-a044-7100f4f0a027.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Unknown,2023-06-09,within an hour,91.0,94.0,1,1,1,1,0,0
42708277,https://www.airbnb.com/users/show/42708277,Rodney,"I'm a Native New Yorker and I spent several years in Upstate New York while attending college and moving to Albany shortly after for work. My passion is Hospitality and I Absolutely love being an Airbnb host. My properties are designed for maximum comfort and to ensure you have everything you need during your stay. If you have any questions, I am only a message away. ",False,https://a0.muscache.com/im/users/42708277/profile_pic/1440816624/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/42708277/profile_pic/1440816624/original.jpg?aki_policy=profile_x_medium,"['email', 'phone']","New York, NY",Southeast Raleigh,2015-08-27,within an hour,100.0,98.0,8,9,6,6,0,0
65282034,https://www.airbnb.com/users/show/65282034,Michael,Welcome to our profile!  We love being your host and hope you have an amazing trip.   We will do everything we possibly can to make sure you have an enjoyable and memorable vacation!,True,https://a0.muscache.com/im/pictures/user/User-65282034/original/00923e49-f058-46ad-9fca-a90a9c8dd472.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-65282034/original/00923e49-f058-46ad-9fca-a90a9c8dd472.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",North Side,2016-03-31,within an hour,99.0,99.0,34,42,1,1,0,0
212885959,https://www.airbnb.com/users/show/212885959,Osas,no about,False,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,"['email', 'phone']","Albany, NY",South End-Groesbeckville Historic District,2018-08-31,within an hour,100.0,100.0,1,2,1,1,0,0
30218591,https://www.airbnb.com/users/show/30218591,Rebecca,no about,False,https://a0.muscache.com/im/users/30218591/profile_pic/1427677357/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/30218591/profile_pic/1427677357/original.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Unknown,2015-03-29,within an hour,100.0,98.0,1,3,1,1,0,0
192312997,https://www.airbnb.com/users/show/192312997,Natasha,"I’m an outgoing animal lover who loves to try new things and meet new people. I’ve lived in Albany, NY since 2012. I was born and raised in the Bronx. My hobbies include dancing, shopping, live theater and traveling.",False,https://a0.muscache.com/im/pictures/user/a65c3eb0-25b3-4c21-bd7a-84119f774714.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a65c3eb0-25b3-4c21-bd7a-84119f774714.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Beverwyck,2018-05-29,within an hour,100.0,72.0,1,1,1,0,1,0
31994990,https://www.airbnb.com/users/show/31994990,G.G.,"Welcome! My name is GG and I am delighted to host people from different destinations and backgrounds!
In addition to attentive hosting, I can also provide some good recommendations of food and entertainment for your stay!",False,https://a0.muscache.com/im/pictures/user/9126da7d-e076-43f5-b0a1-e96012f81610.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9126da7d-e076-43f5-b0a1-e96012f81610.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Tampa, FL",Ybor City,2015-04-26,within a day,100.0,50.0,3,3,2,2,0,0
52464523,https://www.airbnb.com/users/show/52464523,Dashima,no about,False,https://a0.muscache.com/im/pictures/user/c9057e82-554d-4dc0-9d9d-13060173da1e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c9057e82-554d-4dc0-9d9d-13060173da1e.jpg?aki_policy=profile_x_medium,"['email', 'phone']","New York, NY",Delaware Avenue,2015-12-27,within an hour,100.0,81.0,2,2,1,1,0,0
20536619,https://www.airbnb.com/users/show/20536619,Emily,I love hosting international students and professionals relocating to the area because I get to help introduce them to our amazing city!,True,https://a0.muscache.com/im/pictures/user/User-20536619/original/88f3c273-d81d-43f3-8b54-9a5fce9da246.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-20536619/original/88f3c273-d81d-43f3-8b54-9a5fce9da246.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Unknown,2014-08-25,within a few hours,100.0,74.0,5,5,5,1,4,0
553112010,https://www.airbnb.com/users/show/553112010,Linda,no about,False,https://a0.muscache.com/im/pictures/user/User-553112010/original/1b6e9db8-2d76-489d-8252-9593ebaae6d5.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-553112010/original/1b6e9db8-2d76-489d-8252-9593ebaae6d5.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Unknown,2023-12-28,within an hour,100.0,98.0,1,1,1,0,1,0
217818949,https://www.airbnb.com/users/show/217818949,Nickolas,no about,False,https://a0.muscache.com/im/pictures/user/b0922469-425b-4c77-b8d4-e0827f6a2c82.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b0922469-425b-4c77-b8d4-e0827f6a2c82.jpg?aki_policy=profile_x_medium,['phone'],"Roselle, NJ",Unknown,2018-09-28,within an hour,100.0,100.0,1,1,1,0,0,1
44434571,https://www.airbnb.com/users/show/44434571,Earl,"I grew up in Cebu, Philippines and moved to New York when I was ten years old. After living around the Capital Region through grade school, I moved to New York City to study Computer Engineering at NYU. Since graduating, I've worked in video production, higher education, and engineering. I love traveling on small budgets (with the help of award travel with credit card points and miles), and I have a passion for technology, real estate investment, and entrepreneurship.",False,https://a0.muscache.com/im/pictures/user/6bc9c700-81be-4452-b5f4-df6fba4cd395.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6bc9c700-81be-4452-b5f4-df6fba4cd395.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pastures,2015-09-17,within an hour,100.0,99.0,7,7,7,7,0,0
20536619,https://www.airbnb.com/users/show/20536619,Emily,I love hosting international students and professionals relocating to the area because I get to help introduce them to our amazing city!,True,https://a0.muscache.com/im/pictures/user/User-20536619/original/88f3c273-d81d-43f3-8b54-9a5fce9da246.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-20536619/original/88f3c273-d81d-43f3-8b54-9a5fce9da246.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Unknown,2014-08-25,within a few hours,100.0,74.0,5,5,5,1,4,0
426223840,https://www.airbnb.com/users/show/426223840,Antonio,no about,False,https://a0.muscache.com/im/pictures/user/User-426223840/original/e38179f4-b26d-47d5-9031-f4b5a9bf9fbf.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-426223840/original/e38179f4-b26d-47d5-9031-f4b5a9bf9fbf.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","New York, NY",Pine Hills,2021-10-06,within an hour,90.0,97.0,2,2,1,1,0,0
31994990,https://www.airbnb.com/users/show/31994990,G.G.,"Welcome! My name is GG and I am delighted to host people from different destinations and backgrounds!
In addition to attentive hosting, I can also provide some good recommendations of food and entertainment for your stay!",False,https://a0.muscache.com/im/pictures/user/9126da7d-e076-43f5-b0a1-e96012f81610.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9126da7d-e076-43f5-b0a1-e96012f81610.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Tampa, FL",Ybor City,2015-04-26,within a day,100.0,50.0,3,3,2,2,0,0
542733174,https://www.airbnb.com/users/show/542733174,Rebecca,no about,True,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,"['email', 'phone']","Albany, NY",Upper Washington Avenue,2023-10-20,within an hour,100.0,94.0,1,1,1,1,0,0
119340359,https://www.airbnb.com/users/show/119340359,Lori,"I love to travel with family and friends to see new places and explore new cultures and experiences.  Sometimes I head off on my own but , these days I mainly travel with my son.

I've visited England, Wales, China, Cambodia, Vietnam, Thailand , France , Italy, Peru, Cuba , Belgium to name a few. 

But I'm always planning my next adventure be it next week or next year.

",True,https://a0.muscache.com/im/pictures/user/6ffdda76-2128-49ce-9532-5eba3ea973af.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6ffdda76-2128-49ce-9532-5eba3ea973af.jpg?aki_policy=profile_x_medium,"['email', 'phone', 'work_email']","Albany, NY",Park South,2017-03-05,within an hour,100.0,100.0,2,4,2,2,0,0
521669673,https://www.airbnb.com/users/show/521669673,Kody,no about,False,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,"['email', 'phone']","Albany, NY",Arbor Hill,2023-06-23,within an hour,100.0,100.0,5,5,4,4,0,0
521669673,https://www.airbnb.com/users/show/521669673,Kody,no about,False,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,"['email', 'phone']","Albany, NY",Arbor Hill,2023-06-23,within an hour,100.0,100.0,5,5,4,4,0,0
232967878,https://www.airbnb.com/users/show/232967878,Diana,no about,True,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Delaware Avenue,2018-12-28,within an hour,99.0,98.0,27,39,25,25,0,0
232967878,https://www.airbnb.com/users/show/232967878,Diana,no about,True,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Delaware Avenue,2018-12-28,within an hour,99.0,98.0,27,39,25,25,0,0
360806709,https://www.airbnb.com/users/show/360806709,Gloria,no about,False,https://a0.muscache.com/im/pictures/user/User-360806709/original/1571a652-2baf-47e2-b875-fca68de91f7f.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-360806709/original/1571a652-2baf-47e2-b875-fca68de91f7f.jpeg?aki_policy=profile_x_medium,['phone'],"Albany, NY",Delaware Avenue,2020-08-06,within an hour,100.0,94.0,1,1,1,1,0,0
232967878,https://www.airbnb.com/users/show/232967878,Diana,no about,True,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Delaware Avenue,2018-12-28,within an hour,99.0,98.0,27,39,25,25,0,0
152762198,https://www.airbnb.com/users/show/152762198,Allen,"Hi my name is Allen. I am an Albany native. I enjoy working out, playing basketball and have a passion for good food. I hope anyone staying here will enjoy the space as much as I do. ",True,https://a0.muscache.com/im/pictures/user/4b2545af-2a93-4e42-84e9-e95579a9d9c2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4b2545af-2a93-4e42-84e9-e95579a9d9c2.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pine Hills,2017-09-30,within an hour,100.0,99.0,9,17,9,9,0,0
37769478,https://www.airbnb.com/users/show/37769478,Erion,Hello just a traveler who loves to enjoy others living space and learn about their culture as I share my space and culture with others. ,True,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pine Hills,2015-07-07,within an hour,100.0,99.0,12,12,10,10,0,0
382970529,https://www.airbnb.com/users/show/382970529,Thomas,I have the great honor of being able to invite guests from around the world into my truly one-of-a-kind home. Countless hours have been spent curating this experience to elicit joy and invigorate curiosity. I hope we meet one day to share our stories and learn from each-other.  My best  piece of advice from a symphony of frolicking around the globe is to never let an adventure pass you by and always have an escape plan!,True,https://a0.muscache.com/im/pictures/user/User-382970529/original/f67e3cf8-d05c-455b-8f4e-7b2a7c4ecad7.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-382970529/original/f67e3cf8-d05c-455b-8f4e-7b2a7c4ecad7.jpeg?aki_policy=profile_x_medium,['phone'],"Albany, NY",Melrose,2021-01-04,within an hour,100.0,97.0,12,19,12,2,10,0
14817455,https://www.airbnb.com/users/show/14817455,Matt,"I'm an attorney from upstate NY. My spare time is spent outdoors with my wife, a journalist, and our two dogs.  We’ve both traveled and enjoy learning about the local culture and people wherever we stay.  I've been to Paris, London, Morocco, Barcelona, Florence, Lisbon, Tuscany, Mallorca, Sicily, Berlin, Prague, Bangkok, Singapore, Phuket and Vietnam.  Always up for meeting new people and traveling!",False,https://a0.muscache.com/im/pictures/user/User-14817455/original/8e7c0027-6e8e-4975-898a-e2f5b02f5b64.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-14817455/original/8e7c0027-6e8e-4975-898a-e2f5b02f5b64.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Ten Broeck Triangle,2014-04-27,within a day,100.0,0.0,1,1,1,1,0,0
539608284,https://www.airbnb.com/users/show/539608284,Joyhefsiba,no about,False,https://a0.muscache.com/im/pictures/user/User-539608284/original/6f94b859-5ef1-4a9e-a800-28392a3d6e1b.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-539608284/original/6f94b859-5ef1-4a9e-a800-28392a3d6e1b.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Sheridan Hollow,2023-09-29,within an hour,100.0,55.0,2,2,1,0,1,0
418250661,https://www.airbnb.com/users/show/418250661,Stephanie,no about,False,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,"['email', 'phone']","Albany, NY",Ten Broeck Triangle,2021-08-13,within an hour,100.0,100.0,1,1,1,1,0,0
32379616,https://www.airbnb.com/users/show/32379616,Fabiola,I'm a social worker who loves to travel and meet people.,False,https://a0.muscache.com/im/pictures/user/435321bf-8567-4212-af99-24154d8ee04d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/435321bf-8567-4212-af99-24154d8ee04d.jpg?aki_policy=profile_x_medium,"['email', 'phone']",United States,West Hill,2015-05-01,within a day,64.0,14.0,3,6,3,1,2,0
472965048,https://www.airbnb.com/users/show/472965048,Matt,"I'm Matt, your friendly property manager & lead host of Short & Comfy. Originally from right here in the historic city of Albany in New York. I've developed a deep appreciation for the charm and character of the Capital Region. With a passion for hospitality and a knack for creating unforgettable guest experiences, I'm thrilled to welcome you to my Airbnb listing nestled in the heart of this vibrant community.",True,https://a0.muscache.com/im/pictures/user/User-472965048/original/b1d444f0-e91b-4540-9f5f-8594d4bffce7.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-472965048/original/b1d444f0-e91b-4540-9f5f-8594d4bffce7.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Polar Rock,2022-08-02,within an hour,100.0,84.0,5,5,2,2,0,0
477328400,https://www.airbnb.com/users/show/477328400,Tyler,no about,True,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,"['email', 'phone']","Albany, NY",Capitol Hill,2022-08-30,within an hour,100.0,100.0,1,1,1,1,0,0
472965048,https://www.airbnb.com/users/show/472965048,Matt,"I'm Matt, your friendly property manager & lead host of Short & Comfy. Originally from right here in the historic city of Albany in New York. I've developed a deep appreciation for the charm and character of the Capital Region. With a passion for hospitality and a knack for creating unforgettable guest experiences, I'm thrilled to welcome you to my Airbnb listing nestled in the heart of this vibrant community.",True,https://a0.muscache.com/im/pictures/user/User-472965048/original/b1d444f0-e91b-4540-9f5f-8594d4bffce7.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-472965048/original/b1d444f0-e91b-4540-9f5f-8594d4bffce7.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Polar Rock,2022-08-02,within an hour,100.0,84.0,5,5,2,2,0,0
1761578,https://www.airbnb.com/users/show/1761578,Grant,no about,False,https://a0.muscache.com/im/users/1761578/profile_pic/1329421167/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1761578/profile_pic/1329421167/original.jpg?aki_policy=profile_x_medium,"['email', 'phone']","New York, NY",Center Square & Hudson/Park,2012-02-16,within an hour,100.0,89.0,3,6,3,3,0,0
10279606,https://www.airbnb.com/users/show/10279606,Nori,"Hello Everyone. 
My name is Nori; I am a landlord from Albany, NY. I decided to start hosting on Airbnb in 2022. I was always passionate about the hospitality industry. I did my undergraduate degree in hospitality management and truly feel passionate about providing an excellent experience to guests. 
My Sister Kate is the co-host and helps me manage the bookings.
Feel free to contact us with any questions.
",True,https://a0.muscache.com/im/pictures/user/df85b6a8-ffdf-4ea9-b127-a1710de4e394.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/df85b6a8-ffdf-4ea9-b127-a1710de4e394.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pine Hills,2013-11-26,within an hour,100.0,99.0,2,3,2,2,0,0
46312980,https://www.airbnb.com/users/show/46312980,Robert,no about,True,https://a0.muscache.com/im/pictures/user/72e07eec-3439-4503-be7c-96f616c3bb46.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/72e07eec-3439-4503-be7c-96f616c3bb46.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Mansion Area,2015-10-11,within an hour,93.0,70.0,5,6,2,2,0,0
46312980,https://www.airbnb.com/users/show/46312980,Robert,no about,True,https://a0.muscache.com/im/pictures/user/72e07eec-3439-4503-be7c-96f616c3bb46.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/72e07eec-3439-4503-be7c-96f616c3bb46.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Mansion Area,2015-10-11,within an hour,93.0,70.0,5,6,2,2,0,0
121680792,https://www.airbnb.com/users/show/121680792,Evolve,"Hi! We’re Evolve, the hospitality team that helps you rest easy when you rent a private, professionally cleaned home from us.

We promise your rental will be clean, safe, and true to what you saw on Airbnb or we'll make it right. Check-ins are always smooth, and we're here 24/7 to answer any questions or help you find the perfect property.",False,https://a0.muscache.com/im/pictures/user/User-121680792/original/62151d0c-7ad7-4639-bc42-20b0320d302e.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-121680792/original/62151d0c-7ad7-4639-bc42-20b0320d302e.png?aki_policy=profile_x_medium,"['email', 'phone']",United States,Highland Lakes,2017-03-20,within an hour,100.0,99.0,1208,2310,6,6,0,0
502037254,https://www.airbnb.com/users/show/502037254,Andrew,no about,False,https://a0.muscache.com/im/pictures/user/0efee1a4-8236-437e-b803-84fb0641ac8a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0efee1a4-8236-437e-b803-84fb0641ac8a.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Capitol Hill,2023-02-20,within an hour,100.0,83.0,4,4,3,3,0,0
